,title,time
891,현대·기아차 이어 닛산도 “애플카 하청은 싫다”,2021-02-15 17:03:52
892,"'대변혁 선언' 기아, 새 로고 단 'K8' 외장 디자인 공개",2021-02-17 09:02:10
893,"""현대 기아 중고차 진출 안돼""…중고차단체, '상생협력위' 보이콧",2021-02-17 18:02:13
894,"기아, 소형전술차량 콘셉트카 2종 세계 최초 '공개'",2021-02-22 14:50:37
895,차량용 반도체 부품 부족...현대차·기아도 생산 조정,2021-02-23 17:29:46
896,벤츠·현대·기아차 등 차종 171개 리콜 조치,2021-02-25 06:02:33
897,"기아·애플, 협상 안 끝났다… '라스트 마일' 등 8개 분야 협의",2021-02-26 09:16:55
898,기아 CV 티저 공개 임박...전기차 열풍 잇나,2021-03-02 15:00:31
899,현대차·기아 2월 내수판매 30%대 급등…완성차 87% 싹쓸이,2021-03-02 17:43:44
900,"기아 'K8', 실내 이렇게 생겼다…""일등석의 편안함""",2021-03-04 08:54:56
901,"롯데렌터카, 기아 CV부터 모델3까지 '전기차 대전'에 다 모았다",2021-03-08 10:23:32
902,"기아, 첫 전용전기차 티저 공개...이름은 'EV6'",2021-03-09 08:42:39
903,"기아, 미국서 엔진룸 화재 위험에 스포티지·K7 38만대 리콜(종합)",2021-03-10 11:23:36
904,"현대차·기아, 한국타이어와 맞손...데이터 기반 차량관리 서비스 개발",2021-03-11 09:24:28
905,"현대차·기아, 지난해 전기동력차 판매량 19만8487대로 4위…1위 테슬라(종합)",2021-03-12 00:00:00
906,"기아, 최초 전기차 EV6 베일 벗었다",2021-03-15 08:40:10
907,"기아 인도 딜러, 고객만족도 조사서 1위",2021-03-16 09:23:42
908,"기아, YW모바일과 EV 픽업 충전 플랫폼 공동 개발",2021-03-17 14:43:37
909,"기아 윤필상 부장, 4000대 판매 돌파 '그랜드 마스터' 등극",2021-03-19 09:25:43
910,"""기아, 세계 전기차 넘버1 된다""",2021-03-22 11:48:52
911,'일자리 뺏길라'…기아 전기차 온라인 예약에 판매노조 반발,2021-03-23 06:21:00
912,부품 제조사들 입찰 담합…현대차·기아 12년간 당했다,2021-03-24 12:00:00
913,기아 ‘K8’ 사전예약 첫날 1만8015대 ‘흥행 질주’,2021-03-25 03:04:28
914,차량용 반도체 부족 일파만파…현대차·기아도 '위기경보',2021-03-26 09:12:53
915,"트루윈, 기아 전용 전기차 'EV6' 스위치 부품 'SLS' 독점 공급",2021-03-29 14:04:43
916,‘호랑이 얼굴’ 기아 EV6…아이오닉5와 ‘전기차 투톱’,2021-03-31 08:03:12
917,"기아 전기차 EV6, 쏘렌토 제쳤다…사전 예약 첫날부터 '돌풍'",2021-04-01 11:23:40
918,"현대차·기아, 지난 3월 美서 사상 최다 판매량 기록",2021-04-02 09:56:11
919,美 날개 단 현대차·기아…1분기 영업익 컨센서스 2.5조원,2021-04-05 07:37:00
920,"LCK 어워드, 정규리그 1위 담원 기아가 휩쓸어",2021-04-06 14:45:57
921,"""잔인한 5월 오나""…현대차·기아, 반도체 대란에 '휴업 공포'",2021-04-07 06:43:00
922,'그랜저 정조준'...기아 K8 출시...가격은 3220만원부터,2021-04-08 09:34:00
923,벌써 2만4000대 계약…'3000만원대' 기아 K8 판매 돌입,2021-04-08 17:39:11
924,"담원 기아, LCK 스프링 우승",2021-04-11 13:45:12
925,"굿네이버스·기아대책 등 30곳, 공익법인 평가서 '최고점'",2021-04-13 08:48:20
926,기아 '더 뉴 K3' 디자인 공개...더 스포티해졌다,2021-04-14 08:59:02
927,"사전예약 2만대 넘은 기아 전기차…EV6, 4분 충전에 100㎞ ‘슈퍼카급’ 성능",2021-04-15 09:47:25
928,"현대차·기아, 모빌리티 총괄 'TaaS 본부' 신설",2021-04-16 14:35:46
929,"기아, 中서 EV6 공개...""매년 전기차 출시""",2021-04-19 11:21:07
930,3년만에 상품성 높여 돌아온 기아 더 뉴 K3…1천738만원부터,2021-04-20 09:38:37
931,"""단속 카메라 직전에 스스로 감속하네""…기아 야심작 'K8' 타보니",2021-04-20 23:20:49
932,"'깜짝실적'에도 웃지 못한 현대차·기아…""반도체 품귀에 2분기 걱정""",2021-04-22 17:42:01
933,"기아, 청소년 위한 문학 축제의 장 연다",2021-04-26 10:29:01
934,"기아, 세계 지속가능경영 평가서 국내 기업 최고 등급",2021-04-28 09:35:02
935,"전기차 증가에 폐 배터리도↑...기아-SK이노, 배터리 순환경제 협력",2021-04-29 09:13:01
936,담원 기아 롤드컵 우승 스킨 출시,2021-04-30 14:10:02
937,[MD포토] 기아 박정우 '아쉬운 삼진',2021-05-02 15:33:03
938,반도체 품귀에 기아 이어 현대차도 옵션 덜어낸다,2021-05-03 16:30:02
939,현대·기아 고객 4명 중 3명은 다시 현대·기아 선택,2021-05-06 10:59:03
940,"전기차 남은 전력, 건물서 쓴다…현대차·기아, 제주서 시범사업",2021-05-07 15:32:19
941,기아 ‘EV6’ 사전예약 3만대 돌파,2021-05-11 18:04:03
942,車 출고 늦어 고객은 불만인데… ‘대박’만 외치는 현대차·기아,2021-05-13 05:08:22
943,3년 만에 달라진 기아 K9... 외장 디자인 첫 공개,2021-05-17 09:30:05
944,"기아, 싱가포르에 '통합 차량 관제' 플랫폼 구축한다",2021-05-18 08:51:56
945,"현대차·기아 지난달 유럽 판매량, 작년 동기의 4배",2021-05-20 09:32:42
946,"기아, 창립 기념일 맞아 임직원 걷기 기부 캠페인 진행",2021-05-25 11:19:29
947,기아 EV6 차량 설명 듣는 한정애 환경부 장관,2021-05-26 15:18:44
948,제네시스 G80 등 현대·기아차 70만대 리콜… “화재 가능성”,2021-05-27 09:06:10
949,"""6년 만에 대담하게 변신했다""…기아 스포티지 강렬하게 돌아왔다",2021-05-31 09:10:02
