접수번호,사업연도,종목코드,보고서코드,계정명,개별연결구분,개별연결명,재무제표구분,재무제표명,당기명,당기일자,당기금액,당기누적금액,전기명,전기일자,전기금액,전기누적금액,전전기명,전전기일자,전전기금액,계정과목정렬순서
20160816001683,2016,000660,11012,이익잉여금,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"14,732,047,000,000",,제 68 기말,2015.12.31 현재,"14,358,988,000,000",,,,,17
20160816001683,2016,000660,11012,자본총계,CFS,연결재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"21,700,822,000,000",,제 68 기말,2015.12.31 현재,"21,387,703,000,000",,,,,21
20160816001683,2016,000660,11012,매출액,CFS,연결재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"3,940,927,000,000","7,596,644,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"4,638,579,000,000","9,456,920,000,000",,,,23
20160816001683,2016,000660,11012,영업이익,CFS,연결재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"452,853,000,000","1,014,651,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,375,480,000,000","2,964,010,000,000",,,,25
20160816001683,2016,000660,11012,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"383,208,000,000","941,198,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,378,249,000,000","2,980,329,000,000",,,,27
20160816001683,2016,000660,11012,당기순이익,CFS,연결재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"286,132,000,000","734,158,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,108,410,000,000","2,403,866,000,000",,,,29
20160816001683,2016,000660,11012,유동자산,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"7,026,459,000,000",,제 68 기말,2015.12.31 현재,"8,421,984,000,000",,,,,2
20160816001683,2016,000660,11012,비유동자산,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"21,392,286,000,000",,제 68 기말,2015.12.31 현재,"20,320,214,000,000",,,,,4
20160816001683,2016,000660,11012,자산총계,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"28,418,745,000,000",,제 68 기말,2015.12.31 현재,"28,742,198,000,000",,,,,6
20160816001683,2016,000660,11012,유동부채,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"3,027,976,000,000",,제 68 기말,2015.12.31 현재,"4,750,892,000,000",,,,,8
20160816001683,2016,000660,11012,비유동부채,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"4,353,174,000,000",,제 68 기말,2015.12.31 현재,"3,308,841,000,000",,,,,10
20160816001683,2016,000660,11012,부채총계,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"7,381,150,000,000",,제 68 기말,2015.12.31 현재,"8,059,733,000,000",,,,,12
20160816001683,2016,000660,11012,이익잉여금,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"13,969,840,000,000",,제 68 기말,2015.12.31 현재,"13,614,710,000,000",,,,,19
20160816001683,2016,000660,11012,자본총계,OFS,재무제표,BS,재무상태표,제 69 기반기말,2016.06.30 현재,"21,037,595,000,000",,제 68 기말,2015.12.31 현재,"20,682,465,000,000",,,,,22
20160816001683,2016,000660,11012,매출액,OFS,재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"3,849,874,000,000","7,334,609,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"4,641,958,000,000","9,441,736,000,000",,,,24
20160816001683,2016,000660,11012,영업이익,OFS,재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"415,820,000,000","932,122,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,374,065,000,000","2,945,610,000,000",,,,26
20160816001683,2016,000660,11012,법인세차감전 순이익,OFS,재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"371,800,000,000","901,641,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,398,098,000,000","2,971,311,000,000",,,,28
20160816001683,2016,000660,11012,당기순이익,OFS,재무제표,IS,손익계산서,제 69 기반기,2016.01.01 ~ 2016.06.30,"284,371,000,000","712,406,000,000",제 68 기반기,2015.01.01 ~ 2015.06.30,"1,134,190,000,000","2,401,437,000,000",,,,30
20161114001476,2016,000660,11014,유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"8,228,379,000,000",,제 68 기말,2015.12.31 현재,"9,760,030,000,000",,,,,1
20161114001476,2016,000660,11014,비유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"20,938,616,000,000",,제 68 기말,2015.12.31 현재,"19,917,876,000,000",,,,,3
20161114001476,2016,000660,11014,자산총계,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"29,166,995,000,000",,제 68 기말,2015.12.31 현재,"29,677,906,000,000",,,,,5
20161114001476,2016,000660,11014,유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"2,974,257,000,000",,제 68 기말,2015.12.31 현재,"4,840,698,000,000",,,,,7
20161114001476,2016,000660,11014,비유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"4,188,158,000,000",,제 68 기말,2015.12.31 현재,"3,449,505,000,000",,,,,9
20161114001476,2016,000660,11014,부채총계,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"7,162,415,000,000",,제 68 기말,2015.12.31 현재,"8,290,203,000,000",,,,,11
20161114001476,2016,000660,11014,이익잉여금,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"15,326,660,000,000",,제 68 기말,2015.12.31 현재,"14,358,988,000,000",,,,,17
20161114001476,2016,000660,11014,자본총계,CFS,연결재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"22,004,580,000,000",,제 68 기말,2015.12.31 현재,"21,387,703,000,000",,,,,21
20161114001476,2016,000660,11014,매출액,CFS,연결재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"4,243,645,000,000","11,840,289,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"4,925,034,000,000","14,381,954,000,000",,,,23
20161114001476,2016,000660,11014,영업이익,CFS,연결재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"725,956,000,000","1,740,607,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,383,215,000,000","4,347,225,000,000",,,,25
20161114001476,2016,000660,11014,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"704,164,000,000","1,645,362,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,311,662,000,000","4,291,991,000,000",,,,27
20161114001476,2016,000660,11014,당기순이익,CFS,연결재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"597,751,000,000","1,331,909,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,048,362,000,000","3,452,228,000,000",,,,29
