접수번호,사업연도,종목코드,보고서코드,계정명,개별연결구분,개별연결명,재무제표구분,재무제표명,당기명,당기일자,당기금액,당기누적금액,전기명,전기일자,전기금액,전기누적금액,전전기명,전전기일자,전전기금액,계정과목정렬순서
20160816000569,2016,019170,11012,매출액,OFS,재무제표,IS,손익계산서,제 31 기반기,2016.01.01 ~ 2016.06.30,"47,955,934,643","92,745,515,822",제 30 기반기,2015.01.01 ~ 2015.06.30,"43,907,500,931","93,873,902,820",,,,24
20160816000569,2016,019170,11012,영업이익,OFS,재무제표,IS,손익계산서,제 31 기반기,2016.01.01 ~ 2016.06.30,"576,329,434","2,732,806,749",제 30 기반기,2015.01.01 ~ 2015.06.30,"-1,306,058,295","1,376,973,018",,,,26
20160816000569,2016,019170,11012,법인세차감전 순이익,OFS,재무제표,IS,손익계산서,제 31 기반기,2016.01.01 ~ 2016.06.30,"2,464,380,962","2,888,353,939",제 30 기반기,2015.01.01 ~ 2015.06.30,"-2,577,685,274","-1,268,692,903",,,,28
20160816000569,2016,019170,11012,당기순이익,OFS,재무제표,IS,손익계산서,제 31 기반기,2016.01.01 ~ 2016.06.30,"1,817,844,862","2,139,216,379",제 30 기반기,2015.01.01 ~ 2015.06.30,"-2,406,160,190","-1,408,211,082",,,,30
20161114000618,2016,019170,11014,유동자산,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"240,622,096,067",,제 30 기말,2015.12.31 현재,"218,856,872,846",,,,,1
20161114000618,2016,019170,11014,비유동자산,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"182,256,116,533",,제 30 기말,2015.12.31 현재,"191,873,367,079",,,,,3
20161114000618,2016,019170,11014,자산총계,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"422,878,212,600",,제 30 기말,2015.12.31 현재,"410,730,239,925",,,,,5
20161114000618,2016,019170,11014,유동부채,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"152,770,185,404",,제 30 기말,2015.12.31 현재,"184,244,913,884",,,,,7
20161114000618,2016,019170,11014,비유동부채,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"36,588,500,749",,제 30 기말,2015.12.31 현재,"31,623,975,374",,,,,9
20161114000618,2016,019170,11014,부채총계,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"189,358,686,153",,제 30 기말,2015.12.31 현재,"215,868,889,258",,,,,11
20161114000618,2016,019170,11014,이익잉여금,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"164,434,642,626",,제 30 기말,2015.12.31 현재,"162,242,882,403",,,,,17
20161114000618,2016,019170,11014,자본총계,CFS,연결재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"233,519,526,447",,제 30 기말,2015.12.31 현재,"194,861,350,667",,,,,21
20161114000618,2016,019170,11014,매출액,CFS,연결재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"48,781,566,699","147,993,741,672",제 30 기3분기,2015.01.01 ~ 2015.09.30,"46,537,361,939","143,960,571,556",,,,23
20161114000618,2016,019170,11014,영업이익,CFS,연결재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"2,092,029,464","5,368,625,372",제 30 기3분기,2015.01.01 ~ 2015.09.30,"724,954,203","1,584,045,741",,,,25
20161114000618,2016,019170,11014,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"27,961,349","3,366,500,583",제 30 기3분기,2015.01.01 ~ 2015.09.30,"250,792,727","-1,601,545,358",,,,27
20161114000618,2016,019170,11014,당기순이익,CFS,연결재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"-363,198,924","2,196,148,975",제 30 기3분기,2015.01.01 ~ 2015.09.30,"50,883,258","-1,978,162,090",,,,29
20161114000618,2016,019170,11014,유동자산,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"232,740,029,583",,제 30 기말,2015.12.31 현재,"210,815,696,508",,,,,2
20161114000618,2016,019170,11014,비유동자산,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"183,710,113,836",,제 30 기말,2015.12.31 현재,"191,723,249,006",,,,,4
20161114000618,2016,019170,11014,자산총계,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"416,450,143,419",,제 30 기말,2015.12.31 현재,"402,538,945,514",,,,,6
20161114000618,2016,019170,11014,유동부채,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"151,512,942,353",,제 30 기말,2015.12.31 현재,"182,659,569,739",,,,,8
20161114000618,2016,019170,11014,비유동부채,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"36,588,500,749",,제 30 기말,2015.12.31 현재,"31,623,975,374",,,,,10
20161114000618,2016,019170,11014,부채총계,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"188,101,443,102",,제 30 기말,2015.12.31 현재,"214,283,545,113",,,,,12
20161114000618,2016,019170,11014,이익잉여금,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"154,005,662,566",,제 30 기말,2015.12.31 현재,"151,446,018,099",,,,,19
20161114000618,2016,019170,11014,자본총계,OFS,재무제표,BS,재무상태표,제 31 기3분기말,2016.09.30 현재,"228,348,700,317",,제 30 기말,2015.12.31 현재,"188,255,400,401",,,,,22
20161114000618,2016,019170,11014,매출액,OFS,재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"45,743,256,683","138,488,772,505",제 30 기3분기,2015.01.01 ~ 2015.09.30,"44,584,654,022","138,458,556,842",,,,24
20161114000618,2016,019170,11014,영업이익,OFS,재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"2,084,306,479","4,817,113,228",제 30 기3분기,2015.01.01 ~ 2015.09.30,"691,191,052","2,068,164,070",,,,26
20161114000618,2016,019170,11014,법인세차감전 순이익,OFS,재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"567,356,156","3,455,710,095",제 30 기3분기,2015.01.01 ~ 2015.09.30,"-133,450,527","-1,402,143,430",,,,28
20161114000618,2016,019170,11014,당기순이익,OFS,재무제표,IS,손익계산서,제 31 기3분기,2016.01.01 ~ 2016.09.30,"420,428,088","2,559,644,467",제 30 기3분기,2015.01.01 ~ 2015.09.30,"-342,951,539","-1,751,162,621",,,,30
20170331000351,2016,019170,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"235,778,453,111",,제 30 기,2015.12.31 현재,"218,856,872,846",,제 29 기,2014.12.31 현재,"211,321,483,076",1
20170331000351,2016,019170,11011,비유동자산,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"180,709,884,876",,제 30 기,2015.12.31 현재,"191,873,367,079",,제 29 기,2014.12.31 현재,"197,973,961,228",3
20170331000351,2016,019170,11011,자산총계,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"416,488,337,987",,제 30 기,2015.12.31 현재,"410,730,239,925",,제 29 기,2014.12.31 현재,"409,295,444,304",5
20170331000351,2016,019170,11011,유동부채,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"167,017,657,148",,제 30 기,2015.12.31 현재,"184,244,913,884",,제 29 기,2014.12.31 현재,"180,509,225,369",7
20170331000351,2016,019170,11011,비유동부채,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"32,621,868,334",,제 30 기,2015.12.31 현재,"31,623,975,374",,제 29 기,2014.12.31 현재,"37,271,843,717",9
20170331000351,2016,019170,11011,부채총계,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"199,639,525,482",,제 30 기,2015.12.31 현재,"215,868,889,258",,제 29 기,2014.12.31 현재,"217,781,069,086",11
20170331000351,2016,019170,11011,이익잉여금,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"146,603,546,836",,제 30 기,2015.12.31 현재,"162,242,882,403",,제 29 기,2014.12.31 현재,"162,881,584,660",17
20170331000351,2016,019170,11011,자본총계,CFS,연결재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"216,848,812,505",,제 30 기,2015.12.31 현재,"194,861,350,667",,제 29 기,2014.12.31 현재,"191,514,375,218",21
20170331000351,2016,019170,11011,매출액,CFS,연결재무제표,IS,손익계산서,제 31 기,2016.01.01 ~ 2016.12.31,"194,147,337,499",,제 30 기,2015.01.01 ~ 2015.12.31,"195,950,486,358",,제 29 기,2014.01.01 ~ 2014.12.31,"220,291,937,934",23
20170331000351,2016,019170,11011,영업이익,CFS,연결재무제표,IS,손익계산서,제 31 기,2016.01.01 ~ 2016.12.31,"9,568,467,815",,제 30 기,2015.01.01 ~ 2015.12.31,"4,235,609,236",,제 29 기,2014.01.01 ~ 2014.12.31,"19,251,751,472",25
20170331000351,2016,019170,11011,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 31 기,2016.01.01 ~ 2016.12.31,"-3,703,166,743",,제 30 기,2015.01.01 ~ 2015.12.31,"2,165,476,530",,제 29 기,2014.01.01 ~ 2014.12.31,"13,506,716,402",27
20170331000351,2016,019170,11011,당기순이익,CFS,연결재무제표,IS,손익계산서,제 31 기,2016.01.01 ~ 2016.12.31,"-18,598,232,774",,제 30 기,2015.01.01 ~ 2015.12.31,"1,476,677,921",,제 29 기,2014.01.01 ~ 2014.12.31,"3,354,194,148",29
20170331000351,2016,019170,11011,유동자산,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"227,441,097,949",,제 30 기,2015.12.31 현재,"210,815,696,508",,제 29 기,2014.12.31 현재,"205,917,940,926",2
20170331000351,2016,019170,11011,비유동자산,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"181,910,787,401",,제 30 기,2015.12.31 현재,"191,723,249,006",,제 29 기,2014.12.31 현재,"195,954,823,734",4
20170331000351,2016,019170,11011,자산총계,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"409,351,885,350",,제 30 기,2015.12.31 현재,"402,538,945,514",,제 29 기,2014.12.31 현재,"401,872,764,660",6
20170331000351,2016,019170,11011,유동부채,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"165,505,940,379",,제 30 기,2015.12.31 현재,"182,659,569,739",,제 29 기,2014.12.31 현재,"179,115,865,108",8
20170331000351,2016,019170,11011,비유동부채,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"32,621,868,334",,제 30 기,2015.12.31 현재,"31,623,975,374",,제 29 기,2014.12.31 현재,"37,271,843,717",10
20170331000351,2016,019170,11011,부채총계,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"198,127,808,713",,제 30 기,2015.12.31 현재,"214,283,545,113",,제 29 기,2014.12.31 현재,"216,387,708,825",12
20170331000351,2016,019170,11011,이익잉여금,OFS,재무제표,BS,재무상태표,제 31 기,2016.12.31 현재,"136,842,085,842",,제 30 기,2015.12.31 현재,"151,446,018,099",,제 29 기,2014.12.31 현재,"152,424,407,498",19
