corp_code,corp_name,stock_code,modify_date
01336762,라이프시맨틱스,347700,20210324
00123541,보해양조,000890,20210325
00455981,에스엔유,080000,20210331
00595191,후성,093370,20210331
00684802,에이플러스에셋,244920,20210331
00477257,코렌,078650,20210331
01204056,빅히트,352820,20210331
00535746,게임빌,063080,20210331
00604815,에스디시스템,121890,20210331
01109122,스템랩,258540,20210331
00623184,감마누,192410,20210331
00689418,지와이커머스,111820,20210331
00815095,우리이앤엘,153490,20210331
00407771,듀오백,073190,20210224
01336443,한국제8호스팩,310870,20210225
00113128,대한약품,023910,20210225
00116806,동아,012760,20210225
01388631,오션스톤,329020,20210302
01316245,효성중공업,298040,20210304
00138260,SIMPAC,009160,20210304
00299358,에이치디,102210,20210316
00101433,경농,002100,20210331
00125725,포비스티앤씨,016670,20210331
00155692,우리조명,037400,20210331
00107224,남선알미늄,008350,20210331
00176835,농우바이오,054050,20210331
00112378,KR모터스,000040,20210331
00186799,태웅,044490,20210331
00115977,아이에스동서,010780,20210331
00117212,두산,000150,20210331
00125150,SGC에너지,005090,20210331
00246620,케이엘넷,039420,20210331
00127200,삼영전자공업,005680,20210331
00249441,씨씨에스,066790,20210331
00260958,KTH,036030,20210331
00136457,SH에너지화학,002360,20210331
00265324,CJ ENM,035760,20210331
00144164,SK가스,018670,20210331
00140946,한솔로지스틱스,009180,20210225
00874803,AP위성,211270,20210225
01187865,앙츠,267810,20210225
00162081,한국투자파트너스,019560,20210225
00220622,서호전기,065710,20210226
00556907,에이스테크,088800,20210302
00520610,씨큐브,101240,20210223
01407158,신한제6호스팩,333050,20210302
01407909,대신밸런스제8호스팩,336570,20210302
00659161,싸이맥스,160980,20210302
00415868,펩트론,087010,20210302
00134176,세우글로벌,013000,20210302
00127042,삼양통상,002170,20210304
01326279,아이엘사이언스,307180,20210304
01513404,하나머스트7호스팩,372290,20210305
00498001,모베이스,101330,20210317
01077577,우리산업,215360,20210326
00369170,인터플렉스,051370,20210330
00373447,서린바이오,038070,20210330
00397289,오텍,067170,20210330
00442455,코스나인,082660,20210330
00493510,뉴프렉스,085670,20210330
00530556,예스티,122640,20210330
00537337,앤씨앤,092600,20210330
00545929,제넥신,095700,20210330
00587457,갤럭시아머니트리,094480,20210330
00599106,네오리진,094860,20210330
00624509,디바이스이엔지,187870,20210330
00681249,씨유메디칼,115480,20210330
00875307,야스,255440,20210330
01038693,드림시큐리티,203650,20210330
01068658,디딤,217620,20210330
01089378,MP한강,219550,20210330
01102095,쿠첸,225650,20210225
01196313,유에스티,263770,20210225
00454399,이상네트웍스,080010,20210225
00961774,유티아이,179900,20210225
01165155,모비스,250060,20210225
00117577,오리온홀딩스,001800,20210226
00303703,CS,065770,20210302
00239514,삼진엘앤디,054090,20210302
00172291,더존비즈온,012510,20210302
00408266,유니온커뮤니티,203450,20210302
00358271,에스에프에이,056190,20210302
00141626,오리엔트바이오,002630,20210305
00122339,이매진아시아,036260,20210326
01089855,해마로푸드서비스,220630,20210330
01257872,에스퓨얼셀,288620,20210330
01489648,솔브레인,357780,20210330
00117072,동양건설산업,005900,20210330
00267906,베뉴지,019010,20210331
00148948,조비,001550,20210331
00318662,포스링크,056730,20210331
00159616,두산중공업,034020,20210331
00365624,광진윈텍,090150,20210331
00164779,SK하이닉스,000660,20210331
01015726,미래테크놀로지,213090,20210224
01359815,윈텍,320000,20210224
00540447,유니테스트,086390,20210225
00156354,지엠비코리아,013870,20210226
01337220,키움제5호스팩,311270,20210226
00579980,아이티엠반도체,084850,20210223
00983916,제노포커스,187420,20210302
00601191,하나기술,299030,20210302
00150633,지누스,013890,20210317
00112059,상상인증권,001290,20210309
00352499,링네트,042500,20210309
00811372,노바렉스,194700,20210309
00660459,나노씨엠에스,247660,20210309
00400060,이씨에스,067010,20210309
00990396,뿌리깊은나무들,266170,20210326
00136226,신성델타테크,065350,20210224
00175650,케이씨더블류,068060,20210225
00102353,경창산업,024910,20210225
00374020,이엘피,063760,20210225
00883980,아이디스,143160,20210225
01089350,켐트로스,220260,20210225
01213586,아이디피,332370,20210225
00268002,세종텔레콤,036630,20210225
01335453,오하임아이엔티,309930,20210225
00218575,황금에스티,032560,20210225
00173661,에스지신성건설,001970,20210225
00563147,에스에이티이엔지,158300,20210225
00163318,모헨즈,006920,20210225
00154462,아모레퍼시픽그룹,002790,20210225
00208134,KNN,058400,20210302
00234227,유진로봇,056080,20210302
00154426,아이에이치큐,003560,20210302
00400857,에이블씨엔씨,078520,20210302
01510489,프레스티지바이오파마,950210,20210302
01010642,녹십자랩셀,144510,20210302
00531014,유진테크,084370,20210302
01391103,브랜드엑스코퍼레이션,337930,20210302
00133715,대주코레스,008340,20210302
00495086,픽셀플러스,087600,20210305
00983934,아이스크림에듀,289010,20210317
01157235,아스타,246720,20210317
00398701,엘앤에프,066970,20210318
00126186,삼성에스디에스,018260,20210318
00135795,신도리코,029530,20210318
00425351,멀티캠퍼스,067280,20210318
00159573,한국주철관공업,000970,20210318
01319899,SK바이오사이언스,302440,20210318
00379016,이엘케이,094190,20210316
00334624,팍스넷,038160,20210317
00108913,대교,019680,20210317
01117413,바이오다인,314930,20210317
00111193,대양전기공업,108380,20210326
00131018,서울제약,018680,20210329
00102618,계양전기,012200,20210329
00107066,남광토건,001260,20210329
00158015,한국선재,025550,20210329
00111458,대영포장,014160,20210329
00365387,AJ네트웍스,095570,20210331
00391197,메디프론,065650,20210331
00393469,녹원씨엔아이,065560,20210331
00372882,KTcs,058850,20210331
00416414,넥스턴,089140,20210331
00480455,STX엔진,077970,20210331
00447575,제이앤티씨,204270,20210331
00526599,덴티움,145720,20210331
00243757,인포뱅크,039290,20210225
01032404,콜마비앤에이치,200130,20210225
00117966,동원개발,013120,20210225
00336817,에이치엘비제약,047920,20210302
01018617,메디쎄이,200580,20210223
00422895,세이브존I&C,067830,20210223
00890388,지성이씨에스,138290,20210302
00604268,에이프로,262260,20210302
00876865,네오오토,212560,20210302
00165680,호텔신라,008770,20210302
00862853,플레이디,237820,20210308
00353230,프리젠,060910,20210308
00762377,씨앗,103660,20210318
00128980,삼호개발,010960,20210319
00150439,진양산업,003780,20210319
00171265,파라다이스,034230,20210329
00111847,대원강업,000430,20210329
00198192,한국팩키지,037230,20210329
00219361,해성산업,034810,20210329
00124197,세아제강지주,003030,20210329
00126487,F&F,007700,20210329
00263371,한국경제TV,039340,20210329
00126937,삼양홀딩스,000070,20210329
00360577,엑사이엔씨,054940,20210329
00128412,삼진제약,005500,20210329
00366845,탑엔지니어링,065130,20210329
00129387,삼화페인트공업,000390,20210329
00405278,KG모빌리언스,046440,20210329
00135777,신대양제지,016590,20210329
00410997,누리플랜,069140,20210329
00135962,신라교역,004970,20210329
00490090,이지케어텍,099750,20210329
00141529,오뚜기,007310,20210329
00490179,플랜티넷,075130,20210329
00146083,일동홀딩스,000230,20210329
00384887,에이테크솔루션,071670,20210330
01182444,셀리버리,268600,20210225
00390903,우주일렉트로,065680,20210225
00138516,아남전자,008700,20210225
00373571,룽투코리아,060240,20210225
00561866,락앤락,115390,20210225
00137289,이라이콤,041520,20210226
01259418,대보마그네틱,290670,20210302
00413523,한미글로벌,053690,20210302
01137897,SGA클라우드서비스,224880,20210302
00178754,동아지질,028100,20210302
00450010,센트랄모텍,308170,20210302
01142400,이루다,164060,20210302
00965062,코셋,189350,20210302
00989664,코아스템,166480,20210302
00364111,다이노나,086080,20210319
01214743,더네이쳐홀딩스,298540,20210319
00522007,크리스에프앤씨,110790,20210329
00149354,종근당홀딩스,001630,20210329
00525882,청담러닝,096240,20210329
00150828,진흥기업,002780,20210329
00536523,로보스타,090360,20210329
00656289,코스맥스엔비티,222040,20210329
00153393,태광산업,003240,20210329
00659684,장원테크,174880,20210329
00155531,풍산홀딩스,005810,20210329
00763473,코스메카코리아,241710,20210329
00160418,한국프랜지공업,010100,20210329
00819374,나무가,190510,20210329
00161709,퍼시스,016800,20210329
00872452,에이치엔티,176440,20210329
00162586,한올바이오파마,009420,20210329
00938721,필옵틱스,161580,20210329
00165583,E1,017940,20210329
01113754,오션브릿지,241790,20210329
00219574,코스맥스비티아이,044820,20210329
01165739,잉글우드랩,950140,20210329
00357935,HDC현대EP,089470,20210329
01416572,한화플러스제1호스팩,340440,20210329
00113410,CJ대한통운,000120,20210330
00103644,비츠로테크,042370,20210330
00116824,동아쏘시오홀딩스,000640,20210330
00111227,대양제지,006580,20210330
00121039,명문제약,017180,20210330
00127954,CJ프레시웨이,051500,20210330
00121969,에쓰씨엔지니어링,023960,20210330
00131504,서한,011370,20210330
00124090,한국특수형강,007280,20210330
00139153,에코플라스틱,038110,20210330
00152862,코오롱,002020,20210330
00140566,한탑,002680,20210330
00160588,한화,000880,20210330
00145738,이화전기,024810,20210330
00168331,국동,005320,20210330
00155735,피제이전자,006140,20210330
00303873,CJ CGV,079160,20210330
00158219,시그네틱스,033170,20210330
00453284,교촌에프앤비,339770,20210330
00172680,동국산업,005160,20210330
00557933,진도,088790,20210330
00180263,리더스코스메틱,016100,20210330
00706715,미원홀딩스,107590,20210330
00876209,미래엔에듀파트너,208890,20210225
01168383,일동제약,249420,20210225
00407975,엔터미디어,068420,20210225
00137058,신일제약,012790,20210223
00105244,알보젠코리아,002250,20210302
00163761,한창제지,009460,20210302
00210740,대화제약,067080,20210309
00118460,태림페이퍼,019300,20210319
00155498,풍림산업,001310,20210319
00173078,명신산업,009900,20210319
00148531,제일제강,023440,20210322
00114552,도화엔지니어링,002150,20210322
00115676,KG동부제철,016380,20210322
00541163,이엠텍,091120,20210322
00126478,삼성중공업,010140,20210322
01246742,테크트랜스,258050,20210225
00158149,한국쉘석유,002960,20210225
01235296,셀리드,299660,20210225
01182408,소프트캠프,258790,20210225
00450339,에스에프씨,112240,20210226
00660291,옵티시스,109080,20210226
00619640,이엔드디,101360,20210223
00441304,가온미디어,078890,20210223
00411048,에스앤에스텍,101490,20210302
00548519,에스엔피제네틱스,086460,20210302
00126201,삼성공조,006660,20210302
00766106,트루윈,105550,20210302
00117188,효성,004800,20210309
00978075,렌딩머신,179720,20210310
00155355,풀무원,017810,20210310
00128032,삼일제약,000520,20210322
00145109,유한양행,000100,20210322
00149655,삼성물산,028260,20210322
00231363,LG유플러스,032640,20210322
00260383,대한유화,006650,20210322
01042775,만도,204320,20210322
00990563,피엔아이컴퍼니,242350,20210322
01011872,엔에스엠,238170,20210322
01415892,제이알글로벌리츠,348950,20210302
00143262,우진아이엔에스,010400,20210224
00156691,한국공항,005430,20210224
00914040,씨엠에스에듀,225330,20210225
00350738,제네시스디벨롭먼트홀딩스,053320,20210225
01223219,에이에프더블류,312610,20210226
00673301,전우정밀,120780,20210302
00191588,삼원강재,023000,20210302
00109693,DL,000210,20210322
00362441,현대오토에버,307950,20210329
00593032,LF,093050,20210329
00635134,CJ제일제당,097950,20210329
01101041,패션플랫폼,225590,20210224
01101722,한송네오텍,226440,20210225
01014657,비즈니스온,138580,20210225
00976615,틸론,217880,20210225
00148984,조선내화,000480,20210225
00133238,성지건설,005980,20210225
00126779,삼아알미늄,006110,20210226
00167004,흥구석유,024060,20210302
00136101,메이슨캐피탈,021880,20210310
00148595,제일테크노스,038010,20210323
00239639,삼표시멘트,038500,20210323
00364306,성우전자,081580,20210323
00911955,잇츠한불,226320,20210329
01009789,코스맥스,192820,20210329
01036446,서연이화,200880,20210329
01412822,솔루스첨단소재,336370,20210329
00261373,마크로젠,038290,20210224
00172936,동일산업,004890,20210224
00888347,휴젤,145020,20210224
01513440,한국9호스팩,368770,20210225
00380429,CMG제약,058820,20210225
00993931,동양파일,228340,20210225
00296005,우리로,046970,20210225
00101488,경동나비엔,009450,20210223
00126955,삼양식품,003230,20210302
00519252,THE E&M,089230,20210302
00103015,고려제약,014570,20210224
00109806,삼일씨엔에스,004440,20210302
00142591,셰프라인,012250,20210302
00205003,좋은사람들,033340,20210407
01504910,유안타제8호스팩,367480,20210406
00787057,휴맥스,115160,20210409
00256955,테이팩스,055490,20210409
00990165,아세아시멘트,183190,20210409
00480367,삼강엠앤티,100090,20210409
00874937,탑선,180060,20210409
00679314,동성코퍼레이션,102260,20210412
00228536,현대에버다임,041440,20210412
00261009,감성코퍼레이션,036620,20210412
01117246,EMB,278990,20210412
00269852,폴라리스오피스,041020,20210412
00346610,유앤아이,056090,20210412
00809517,아이엠텍,226350,20210412
01011395,레몬,294140,20210412
00878696,에스케이바이오팜,326030,20210408
00120906,에스아이리소스,065420,20210412
00304915,코리아에셋투자증권,190650,20210331
00136721,신영증권,001720,20210331
00340917,동원F&B,049770,20210303
00166333,이노와이즈,086250,20210303
00231664,우리기술투자,041190,20210303
00152729,광전자,017900,20210408
00919966,신라젠,215600,20210408
00861720,이즈미디어,181340,20210331
01047707,바이오로그디바이스,208710,20210331
01153293,제이엘케이,322510,20210331
01188378,시스웍,269620,20210331
01267602,제이시스메디칼,287410,20210331
01366365,이베스트이안스팩1호,323210,20210331
01436336,이베스트스팩5호,349720,20210331
00763701,세틀뱅크,234340,20210305
00118008,동원금속,018500,20210308
00180865,엔에스엔,031860,20210311
00549891,케어젠,214370,20210409
00628189,웅진씽크빅,095720,20210409
00135111,수산중공업,017550,20210409
00396925,엠로,058970,20210409
00113562,롯데손해보험,000400,20210401
00125822,삼보산업,009620,20210401
00127699,에코마이스터,064510,20210401
00113997,일진머티리얼즈,020150,20210401
00137234,모베이스전자,012860,20210401
00125521,에스엘,005850,20210401
00158565,한국알콜,017890,20210401
00194275,코너스톤네트웍스,033110,20210401
00138792,아시아나항공,020560,20210401
00143527,경동인베스트,012320,20210401
00215976,UCI,038340,20210401
00148461,제일연마,001560,20210401
00245472,티씨케이,064760,20210401
00351579,SGA,049470,20210401
00156150,하이트론씨스템즈,019490,20210401
00361266,COWON,056000,20210401
00160205,한국내화,010040,20210401
00169048,넥스트사이언스,003580,20210401
00408956,제넨바이오,072520,20210401
00305668,새론오토모티브,075180,20210409
00219486,신세계I&C,035510,20210412
00347062,현대바이오랜드,052260,20210311
01293953,싸이버원,356890,20210311
01258428,프레스티지바이오로직스,334970,20210311
00634728,이크레더블,092130,20210409
00536329,디지탈옵틱,106520,20210409
00126089,대유플러스,000300,20210412
00962922,팬젠,222110,20210302
00458234,아시아나IDT,267850,20210401
00476498,컴투스,078340,20210401
00589127,KEC,092220,20210401
00488402,서울바이오시스,092190,20210401
00651901,에어부산,298690,20210401
00493185,제이스텍,090470,20210401
00535481,에스와이,109610,20210401
00321204,관악산업,076340,20210401
00641171,모바일리더,100030,20210401
00669450,바이오프로테크,199290,20210401
00641393,엔시트론,101400,20210401
00866594,미애부,225850,20210401
00643656,조이맥스,101730,20210401
00990819,래몽래인,200350,20210401
00657002,에이디테크놀로지,200710,20210401
01060735,아이피몬스터,223220,20210401
00896753,스킨앤스킨,159910,20210401
01116274,엠앤씨생명과학,225860,20210401
01118643,로보쓰리,238500,20210401
01113949,퓨전,195440,20210401
01136348,나무기술,242040,20210401
01182550,EDGC,245620,20210401
00645089,NHN벅스,104200,20210413
00970453,파마리서치,214450,20210413
01051472,젠큐릭스,229000,20210413
01185566,블러썸엠앤씨,263920,20210413
00111865,미래SCI,028040,20210413
00156910,SBI인베스트먼트,019550,20210413
00298687,스포츠서울,039670,20210312
00155319,포스코,005490,20210315
00166272,화승코퍼레이션,013520,20210315
00128111,포스코엠텍,009520,20210316
00119195,동화약품,000020,20210316
00155212,포스코 ICT,022100,20210316
00364795,레드로버,060300,20210316
01511558,네오이뮨텍,950220,20210316
01353024,TS트릴리온,317240,20210316
00140052,에이스침대,003800,20210317
01208849,나인테크,267320,20210401
01259056,베스파,299910,20210401
00108940,대성홀딩스,016710,20210401
00330424,이베스트투자증권,078020,20210401
01053540,퓨쳐켐,220100,20210315
01532603,화승알앤에이,378850,20210315
01358463,현대무벡스,319400,20210319
01076550,주노콜렉션,221670,20210226
00103042,케이씨티시,009070,20210226
01137295,프리시젼바이오,335810,20210317
01217829,엔에프씨,265740,20210319
00503668,LIG넥스원,079550,20210323
01116502,와이더플래닛,321820,20210401
00415646,드림텍,192650,20210225
00118451,동일제강,002690,20210331
00145260,율촌화학,008730,20210331
00112679,대창단조,015230,20210223
00173731,씨앤에스자산관리,032040,20210226
00112970,대한방직,001070,20210402
00117230,동양물산기업,002900,20210409
00128175,원익큐브,014190,20210409
00226228,한프,066110,20210409
00537221,인바이츠바이오코아,216400,20210409
00249502,골드앤에스,035290,20210409
00656951,현대이지웰,090850,20210409
01063884,이디티,215090,20210409
01097906,KH E&T,226360,20210409
00764807,골프존데카,183410,20210407
00102432,계룡건설산업,013580,20210225
00138695,뉴아세아조인트,013340,20210225
01022902,애드바이오텍,179530,20210225
01290381,피엔케이피부임상연구센타,347740,20210331
00103635,광림,014200,20210402
00124799,사조산업,007160,20210402
00164618,현대사료,016790,20210402
00152039,SG충방,001380,20210402
00268118,코맥스,036690,20210402
00162461,한화솔루션,009830,20210402
00390860,MP그룹,065150,20210402
00585219,세원셀론텍,091090,20210402
00403793,바이브컴퍼니,301300,20210402
00977641,하이로닉,149980,20210402
01063954,수젠텍,253840,20210402
00106368,금호석유화학,011780,20210407
00347716,센트럴바이오,051980,20210407
01393299,케이비제19호스팩,330990,20210407
00135050,우리들제약,004720,20210407
00138224,쌍용씨앤이,003410,20210407
00164812,현대코퍼레이션,011760,20210407
00365989,용평리조트,070960,20210407
00126362,삼성SDI,006400,20210309
01065679,이노인스트루먼트,215790,20210223
00355548,한국테크놀로지,053590,20210405
00555740,툴코리아,110660,20210405
00238153,파세코,037070,20210413
00300405,오리엔트정공,065500,20210407
00144395,동서,026960,20210405
00117744,메리츠화재,000060,20210401
00860332,메리츠금융지주,138040,20210401
01319808,한일시멘트,300720,20210402
00162993,한일홀딩스,003300,20210402
00329093,코데즈컴바인,047770,20210331
00142713,형지I&C,011080,20210331
00243988,에스케이브로드밴드,033630,20210331
00111722,미래에셋증권,006800,20210406
00372873,KTis,058860,20210413
00146296,일신석재,007110,20210413
00569691,디엔에프,092070,20210413
00447982,에스피엠씨,074000,20210405
00124106,부산은행,005280,20210407
00317089,한국애보트진단,066930,20210409
01524093,DL이앤씨,375500,20210409
01049167,미코바이오메드,214610,20210225
01264438,자이언트스텝,289220,20210413
00199252,에이치엘비,028300,20210402
00547510,툴젠,199800,20210401
00205687,휴먼엔,032860,20210408
00128971,DL건설,001880,20210408
00151863,센트럴인사이트,012600,20210408
00255619,강원랜드,035250,20210408
00299464,초록뱀미디어,047820,20210408
01405451,알체라,347860,20210408
01514519,유진스팩6호,373340,20210408
00356370,LG생활건강,051900,20210406
01201970,클리노믹스,352770,20210402
00106641,기아,000270,20210405
00166175,대호특수강,021040,20210405
00118044,동원수산,030720,20210405
00216762,한양이엔지,045100,20210405
00144720,유양디앤유,011690,20210405
00310156,셀루메드,049180,20210405
01310773,엔시스,333620,20210405
00151605,청보산업,013720,20210413
00106313,금호건설,002990,20210413
00160047,한국앤컴퍼니,000240,20210413
00175623,ES큐브,050120,20210413
01093007,LS전선아시아,229640,20210413
00250137,와이어블,065530,20210413
00308559,코디,080530,20210413
01337114,구스앤홈,329050,20210413
00255044,현대통신,039010,20210225
00157681,롯데정밀화학,004000,20210406
00646732,진양홀딩스,100250,20210223
00129271,삼화전기,009470,20210223
00152385,에이프로젠 KIC,007460,20210308
00138242,쌍용자동차,003620,20210311
00920379,티엘비,356860,20210224
00430089,삼보오토,070080,20210224
00102858,고려아연,010130,20210325
00113261,대한광통신,010170,20210325
00139719,와이지-원,019210,20210325
00106623,현대위아,011210,20210325
00223513,제이씨현시스템,033320,20210325
00112332,미래에셋생명,085620,20210325
00113359,교보증권,030610,20210325
00164672,한일현대시멘트,006390,20210325
00445841,한컴MDS,086960,20210325
00164742,현대자동차,005380,20210325
00470829,한솔인티큐브,070590,20210325
00164788,현대모비스,012330,20210325
00480048,모다이노칩,080420,20210325
00605124,알파홀딩스,117670,20210325
00201450,SK렌터카,068400,20210325
01135057,녹십자웰빙,234690,20210325
00225159,SNT홀딩스,036530,20210325
00963000,썬테크,217320,20210225
00164308,이마트에브리데이,010090,20210331
00580065,월덱스,101160,20210408
01261893,케이씨텍,281820,20210223
00158501,에스원,012750,20210223
00580056,스맥,099440,20210226
01505469,DB금융스팩9호,367360,20210407
00138190,GS글로벌,001250,20210310
00273615,비케이탑스,030790,20210325
00956930,동아에스티,170900,20210325
01032486,두산밥캣,241560,20210325
01065785,노브메타파마,229500,20210325
00111014,애큐온저축은행,007640,20210325
00105855,엘에스일렉트릭,010120,20210326
00104573,국일제지,078130,20210326
00111111,대양금속,009190,20210326
00110583,대성엘텍,025440,20210326
00136448,신신제약,002800,20210326
00203847,국일신동,060480,20210326
00117498,디피씨,026890,20210326
00204642,티비씨,033830,20210326
00133618,세기상사,002420,20210326
00236863,희림,037440,20210326
00139764,에넥스,011090,20210326
00269612,파워로직스,047310,20210326
00146861,자화전자,033240,20210326
00317487,에이치엘비파워,043220,20210326
00148522,퍼스텍,010820,20210326
00173795,신흥,004080,20210302
00493501,씨디네트웍스,073710,20210302
00659976,영화테크,265560,20210413
00228059,휴온스글로벌,084110,20210311
00101628,경방,000050,20210225
00203582,한솔홈데코,025750,20210408
00347877,이에스에이,052190,20210326
00156859,KTB투자증권,030210,20210326
00384717,넥스트BT,065170,20210326
00164478,현대건설,000720,20210326
00455875,와토스코리아,079000,20210326
00249247,YG PLUS,037270,20210326
00472890,동국알앤에스,075970,20210326
00274933,신세계푸드,031440,20210326
00525642,코오롱생명과학,102940,20210326
00344287,두산인프라코어,042670,20210326
00527464,에이치시티,072990,20210326
00896285,삼양사,145990,20210326
00602136,디와이피엔에프,104460,20210326
01276594,신한알파리츠,293940,20210326
00617314,타이거일렉,219130,20210326
00628860,네오위즈,095660,20210326
01413371,단디바이오,343090,20210326
00785475,피앤이솔루션,131390,20210326
01025644,강스템바이오텍,217730,20210326
01228515,지엔원에너지,270520,20210326
01179608,포인트엔지니어링,256630,20210225
01267222,캐리소프트,317530,20210302
01130885,바이오인프라생명과학,266470,20210413
00140168,지투알,035000,20210413
00118965,티에이치엔,019180,20210302
00228712,동우팜투테이블,088910,20210302
00181712,SK,034730,20210407
01010110,더블유게임즈,192080,20210407
01011438,에이치엘사이언스,239610,20210315
00491415,인포바인,115310,20210318
00260745,SCI평가정보,036120,20210409
01368354,네패스아크,330860,20210326
01412725,두산퓨얼셀,336260,20210330
01109955,링크제니시스,219420,20210302
00412597,현대홈쇼핑,057050,20210315
00565154,이노션,214320,20210315
00159254,한국전자홀딩스,006200,20210226
00163345,DB,012030,20210226
00154718,비츠로셀,082920,20210226
00323868,웹케시,053580,20210224
00148470,제일전기공업,199820,20210225
01108099,현대코퍼레이션홀딩스,227840,20210226
00972293,파멥신,208340,20210223
00181299,상아프론테크,089980,20210223
00334615,콜마파마,038710,20210223
00788773,씨젠,096530,20210223
00115065,동남합성,023450,20210223
00803425,코리아에프티,123410,20210226
01014055,에스트래픽,234300,20210224
00521433,엔지브이아이,093510,20210224
00551920,네오팜,092730,20210224
00525864,피앤씨테크,237750,20210224
00298377,아이씨디,040910,20210225
00117382,디와이홀딩스,004510,20210226
00521390,뉴파워프라즈마,144960,20210226
00297989,오르비텍,046120,20210226
00390514,이루온,065440,20210226
01274310,이오플로우,294090,20210226
00366517,KC산업,112190,20210226
00156895,아주IB투자,027360,20210226
01199189,이랜시스,264850,20210224
00828761,레이,228670,20210226
01070149,올리패스,244460,20210226
00226866,인탑스,049070,20210226
00535676,테크윙,089030,20210223
00357607,케이피티유,054410,20210223
01335930,티움바이오,321550,20210223
00823429,한국화장품,123690,20210223
00337296,원포유,122830,20210226
00112457,대주산업,003310,20210226
01412938,에이스캠퍼,322190,20210225
00770312,마니커에프앤지,195500,20210226
00480783,상신이디피,091580,20210226
00166573,환인제약,016580,20210223
00137207,유니켐,011330,20210223
01329957,국전약품,307750,20210223
00606886,엔지켐생명과학,183490,20210223
01183407,이십일스토어,270020,20210223
00244747,파크시스템스,140860,20210223
00693554,티케이케미칼,104480,20210223
00366942,미코,059090,20210226
00103662,광명전기,017040,20210224
00407814,크리스탈지노믹스,083790,20210226
00259545,엠에스오토텍,123040,20210223
00650629,SBS미디어홀딩스,101060,20210223
01070857,켐온,217600,20210223
01108248,지노믹트리,228760,20210223
00101336,경남에너지,008020,20210223
00867034,듀켐바이오,176750,20210223
00807555,메가엠디,133750,20210224
00161046,한독,002390,20210225
00130091,샘표,007540,20210226
01259232,노바텍,285490,20210226
01394669,대신밸런스제7호스팩,332290,20210226
00125530,SPC삼립,005610,20210226
01062177,제놀루션,225220,20210223
00471068,덕산하이메탈,077360,20210223
00121932,미원상사,002840,20210223
00487546,웰크론한텍,076080,20210224
01275665,리메드,302550,20210224
01440153,IBKS제14호스팩,351320,20210224
00128227,삼정펄프,009770,20210224
00604426,인터로조,119610,20210226
00359261,빛샘전자,072950,20210226
00897752,천보,278280,20210223
00476036,에프엔에스테크,083500,20210223
01265251,압타머사이언스,291650,20210223
00252269,아이에이,038880,20210223
01167056,샘표식품,248170,20210226
00127857,삼익악기,002450,20210226
00107303,피엔에스커튼월,033220,20210226
01344336,신테카바이오,226330,20210226
00198378,녹십자셀,031390,20210226
00684714,풍산,103140,20210226
00302582,캐스텍코리아,071850,20210225
00109781,대림제지,017650,20210226
00145464,이구산업,025820,20210226
00141282,에이치디씨영창,001890,20210226
01042979,휴마시스,205470,20210226
00115472,미주제강,002670,20210223
01309388,티라유텍,322180,20210223
00115384,동방아그로,007590,20210223
00450931,우양에이치씨,101970,20210223
00163716,한창,005110,20210226
00765851,위더스제약,330350,20210226
01262032,롯데정보통신,286940,20210226
01073678,얼라인드,238120,20210226
00181943,에스제이엠홀딩스,025530,20210226
01146822,아이퀘스트,262840,20210223
00659815,금오하이텍,165270,20210223
01020843,엔에스,217820,20210223
00133089,성원,015200,20210223
01325429,네온테크,306620,20210223
00138701,아세아,002030,20210223
00384762,파커스,065690,20210223
00341916,오스템임플란트,048260,20210223
01222432,에스제이그룹,306040,20210223
01234297,미원에스씨,268280,20210223
00450995,대모,317850,20210223
00474588,한중엔시에스,107640,20210226
01318261,더블유에스아이,299170,20210226
00183215,케이디지엠텍,032290,20210226
00990262,피노텍,150440,20210226
00964595,엔바이오니아,317870,20210226
01058101,라파스,214260,20210226
00769158,케이엔제이,272110,20210226
00190756,와이엔텍,067900,20210226
01099861,에이텍티앤,224110,20210223
00776820,영원무역,111770,20210223
00892526,디케이앤디,263020,20210223
01276901,삼성스팩2호,291230,20210223
01255652,레이크머티리얼즈,281740,20210223
00111999,대원제약,003220,20210223
00608440,티앤엘,340570,20210226
00220686,에스피지,058610,20210226
00406392,엔에스쇼핑,138250,20210226
00362159,웰크론,065950,20210226
00577016,수산아이앤티,050960,20210226
00524421,테스,095610,20210226
00143226,엠투엔,033310,20210226
00375931,인선이엔티,060150,20210225
00591441,어보브반도체,102120,20210226
00398668,휴비츠,065510,20210226
00606664,케이엔더블유,105330,20210226
01071944,미래생명자원,218150,20210226
00765462,씨에스베어링,297090,20210226
00156488,휴스틸,005010,20210226
01188749,지앤이헬스케어,299480,20210226
00307189,에스케이씨솔믹스,057500,20210226
00605522,소룩스,290690,20210223
00571298,덕우전자,263600,20210223
00238199,로지시스,067730,20210223
00154329,태평양물산,007980,20210223
00540571,엘디티,096870,20210223
00169215,에너토크,019990,20210223
00407036,선바이오,067370,20210223
00466428,아미노로직스,074430,20210223
00441447,케이씨티,089150,20210223
00112651,대창,012800,20210226
00352000,하우리,049130,20210226
00578325,럭스피아,092590,20210226
00838962,알서포트,131370,20210226
00756163,볼빅,206950,20210226
01256864,에이비엘바이오,298380,20210226
00301112,삼화네트웍스,046390,20210226
00610083,비아트론,141000,20210226
00916516,흥국에프엔비,189980,20210223
00536286,윈팩,097800,20210223
